en	hil
"""Because the axis of rotation is tilted about 25deg to the plane of revolution, Mars experiences seasons somewhat similar to those of the earth."""	"""Bangod ang axis sang pagtuyok nagakiling sing mga 25deg sa eroplano sang paglibot, ang Mars nagaeksperyensya sang mga panahon nga medyo kaanggid sa mga panahon sang duta."""
Our school canteen recently meticulously crafted a heritage grain fermentation programme while honouring the cultural origins of the dish.	Ang amon kantina sa eskwelahan sining karon lang maid-id nga naghimo sang isa ka programa sa pagpatubo sang uyas nga palanublion samtang ginapadunggan ang ginhalinan sang kultura sang putahe.
"""Wisdom teeth, those third molars at the very back of our mouths, are so named because they generally erupt during late adolescence and early adulthood."""	"""Ang mga ngipon sang kaalam, yadtong ikatlo nga mga molar sa likod gid sang aton baba, ginhingalanan sing amo sini bangod masami ini nagabuto sa ulihi nga bahin sang pagkatin-edyer kag temprano nga pagkahamtong."""
Sound Management of Chemicals to Ensure the Protection of Human Rights The protection of the environment is a vital part of contemporary human rights doctrines.	Maayo nga Pagdumala sang mga Kemikal sa Pagsiguro sang Pag-amlig sang Tawhanon nga Kinamatarung Ang pag-amlig sang palibot isa ka importante nga bahin sang kontemporaryo nga mga doktrina sang tawhanon nga kinamatarong.
"""A book of incredible breadth, covering everything from economics to lifestyle choices to urban planning to technology."""	"""Isa ka libro nga may makatilingala nga kasangkaron, nga nagalakip sang tanan halin sa ekonomiya pakadto sa mga pagpili sa estilo sang pagkabuhi pakadto sa pagplano sang siudad pakadto sa teknolohiya."""
"""Nearly everyone in America watches TV shows as they are broadcast, while almost half the population also streams TV content online."""	"""Halos tanan sa Amerika nagatan-aw sang mga palagwaon sa TV samtang ginapalayag ini, samtang halos katunga sang populasyon naga-stream man sang kaundan sang TV online."""
He tells VOA any foreign observer mission would face a huge task keeping track of what he calls systemic election-related mischief.	Ginsilingan niya ang VOA nga ang bisan ano nga misyon sang mga dumuluong nga manugpanilag magaatubang sang daku nga buluhaton sa pagbantay sang ginatawag niya nga sistematiko nga pagkamalinapason nga may kaangtanan sa eleksyon.
A key principle is that virtually all components contribute to the sound quality.	Ang isa ka yabi nga prinsipyo amo nga halos tanan nga mga bahin nagaamot sa kalidad sang tunog.
Expose your children to language that is as complex and diverse as possible and expose them to a foreign language if you can.	Ipadayag ang imo kabataan sa lenguahe nga komplikado kag nanuhaytuhay tubtob posible kag ipadayag sila sa isa ka dumuluong nga lenguahe kon mahimo mo.
"""Learning Disabilities and Bereavement - including advice on: 'Clues to Unresolved Grief', 'During Bereavement and Loss', 'Practical Recommendations Before the Loss Of a Loved One' and 'After Bereavement and Loss'."""	"""Mga Kasablagan sa Pagtuon kag Pagkasubo - lakip ang laygay sa: 'Mga Sinyales sa Wala Masolbar nga Kasubo', 'Sa Tion sang Pagkasubo kag Pagkadula', 'Praktikal nga mga Rekomendasyon Antes sang Pagkadula sang Isa ka Hinigugma' kag 'Pagkatapos sang Pagkasubo kag Pagkadula'."""
"""Congressional hearings followed, chaired by Sen. Hugo Black of Alabama, and by 1934 the scandal had reached such proportions as to prompt President Franklin Roosevelt to cancel all mail contracts and turn mail deliveries over to the Army."""	"""Ang mga pagbista sa Kongreso nagsunod, nga ginpangunahan ni Sen. Hugo Black sang Alabama, kag sang 1934 ang eskandalo nakalab-ot sa kadakuon nga nagtulod kay Presidente Franklin Roosevelt nga kanselahon ang tanan nga mga kontrata sa koreo kag itugyan ang mga pagdul-ong sang koreo sa Army."""
The sharp sound of the bell cut through the morning quiet. my colleague negotiated a difficult piece of feedback using concrete examples and analogies.	Ang mahait nga tunog sang kampanilya nag-utod sa mahipos nga aga. ang akon kaupod sa trabaho nag-negosyar sang isa ka mabudlay nga bahin sang feedback gamit ang konkreto nga mga halimbawa kag mga analohiya.
Preventing sun exposure can easily be done by covering up the treated areas with fall clothing!	Ang pagtapna sang pagkaladlad sa adlaw mahapos nga mahimo paagi sa pagtabon sang mga gintratar nga mga lugar gamit ang mga panapton sa tigpamulak!
Remarkably, the backpacker planned a scenic mountain trail during the off-peak season.	Sing talalupangdon, ang backpacker nagplano sang isa ka matahom nga banas sa bukid sa tion sang off-peak season.
First thing in the morning, the painter drew a pencil sketch.	Una nga butang sa aga, ang pintor nagdrowing sang lapis nga sketch.
Recommendations for email transmission security include Transport Layer Security (TLS) and associated certificate authentication protocols.	Ang mga rekomendasyon para sa seguridad sa transmisyon sang email nagalakip sang Transport Layer Security (TLS) kag kaupod nga mga protocol sa pagpamatuod sang sertipiko.
"""By using brute force attack on the networking connected to the devices, they were able to find vulnerabilities in a router."""	"""Paagi sa paggamit sang brute force attack sa networking nga konektado sa mga device, nakita nila ang mga vulnerabilities sa isa ka router."""
What is your total grade?	Ano ang kabilugan nga grado mo?
"""One story claims that it was a burial cairn for the local chieftains, while another story says that it was a druidic place of worship to the sun-god."""	"""Ang isa ka sugilanon nagasiling nga isa ini ka lulubngan para sa lokal nga mga pangulo, samtang ang isa pa ka sugilanon nagasiling nga isa ini ka druidic nga duog sang pagsimba sa dios-adlaw."""
The female teacher read the glass.	Ginbasa sang ang maestra ang baso.
"""It was this kind of land on which our team of scientists started trialling organic methods, strictly avoiding the use of man-made fertiliser, pesticide, herbicide, additives (manure from pig and chicken farms are polluted with additives), agricultural membrane and GM technology."""	"""Amo ini nga sahi sang duta nga sa diin ang amon grupo sang mga sientipiko nagsugod sa pagtilaw sang mga organiko nga mga pamaagi, nga hugot nga nagalikaw sa paggamit sang hinimo sang tawo nga abono, pestisidyo, herbicide, mga additives (ang manure gikan sa mga uma sang baboy kag manok ginahigkuan sang mga additives), agricultural membrane kag teknolohiya sang GM."""
Research within this technical area falls under four main activities with related goals.	Ang pagpanalawsaw sa sulod sini nga teknikal nga lugar nalakip sa apat ka panguna nga mga hilikuton nga may kaangtanan nga mga katuyuan.
"""The typhoid oral vaccine is given in a series of 4 capsules that are taken 1 per day on alternating days (days 1, 3, 5, and 7)."""	"""Ang bakuna sa oral sa tipos ginahatag sa serye sang 4 ka kapsula nga ginainom 1 kada adlaw sa nagabulosbulos nga mga adlaw (adlaw 1, 3, 5, kag 7)."""
Unexpected feelings of loneliness was reflected on by the teenager in front of a large audience.	Ang wala ginapaabot nga mga balatyagon sang kapung-aw ginpakita sang tin-edyer sa atubang sang madamo nga tumalan-aw.
Definition of marriage license.	Kahulugan sa lisensya sa kasal.
"""Their obsessions-our mother's anxiety-whipped, guilt-ridden sense of duty and our father's blindly passionate escape into his mania for hunting-were specific responses to circumstances that in no way fitted their upbringing, their existential concepts and expectations, even less their dispositions."""	"""Ang ila mga obsesyon-ang kabalaka sang amon iloy, ang pagbatyag sang katungdanan nga nabug-atan sang sala kag ang bulag nga pagpalagyo sang amon amay sa iya pagkamaiya sa pagpangayam-amo ang partikular nga mga sabat sa mga sirkumstansya nga wala gid nagakabagay sa ila pagpadaku, sa ila mga konsepto kag mga ginapaabot sa pagluntad, bisan pa sa ila mga disposisyon."""
Archive completed work to reduce visual clutter.	Archive natapos ang trabaho sa pagkunhod sa biswal nga kagumon.
Once the groundwork is laid, she will struggled with a quiet sense of pride despite trying to stay positive.	Kon ang sadsaran napasad na, magahimakas sia sa isa ka malinong nga pagbatyag sang bugal walay sapayan sang pagtinguha nga magpabilin nga positibo.
Most cases of domestic violence are never reported to the police.	Ang kalabanan nga mga kaso sang kasingki sa puluy-an wala gid ginareport sa pulis.
"""Aggregate and sector-specific research conducted by DRI/McGraw-Hill has revealed a rapid increase in almost every industry's real usage of telecommunications services between 1963 and 1991, owing partly to steady declines in the price of telecommunications relative to other inputs."""	"""Ang kabug-usan kag sektor-espesipiko nga pagpanalawsaw nga ginhimo sang DRI/McGraw-Hill nagpakita sang madasig nga pagtaas sa halos tanan nga industriya sang matuod nga paggamit sang mga serbisyo sa telekomunikasyon sa tunga sang 1963 kag 1991, bangud sa bahin sang tayuyon nga pagnubo sa presyo sang telekomunikasyon kon ipaanggid sa iban nga mga input."""
"""Being patient and understanding towards beliefs and norms of different cultures, speaking against discrimination at the workplace, and continuously learning about changing cultures are all an effective way to make workplaces more inclusive."""	"""Ang pagkamapailubon kag paghangop sa mga pagpati kag mga pagsulundan sang nagkalainlain nga mga kultura, paghambal batok sa diskriminasyon sa ulubrahan, kag padayon nga pagtuon nahanungod sa pagbag-o sang mga kultura isa tanan ka epektibo nga paagi sa paghimo sang mga ulubrahan nga mas inklusibo."""
"""When the mines played out in the 1970s, counterculturalists, artists, musicians, poets, and writers moved in, drawn by the scenic canyon setting, cheap rents, and preserved-in-amber historic architecture."""	"""Sang ang mga minahan nag-abot sang dekada 1970, ang mga kontra-kulturalista, mga artista, mga musikero, mga mamalaybay, kag mga manunulat nagsaylo, nga ginaganyat sang matahom nga kahimtangan sang kanyon, barato nga mga arkila, kag ginpreserbar-sa-amber nga makasaysayan nga arkitektura."""
It is larger than Italy's GDP and only 1.3 trillion less than Germany's GDP.	Mas daku ini sangsa GDP sang Italya kag 1.3 trilyon lamang ang mas manubo sangsa GDP sang Alemanya.
As technology advances, the bus driver is likely to modelled the modal shift implications of the equity implications of urban transport investment decisions within the constraints of an aging infrastructure estate.	Samtang nagauswag ang teknolohiya, ang drayber sang bus posible nga magmodelo sang mga implikasyon sang modal shift sang mga implikasyon sang equity sang mga desisyon sa pamuhunan sa transportasyon sa kasyudaran sa sulod sang mga pagpugong sang isa ka nagatigulang nga estate sang imprastraktura.
"""She and two fellow commission members filed a brief, citing recent studies that race preferences are doing more harm than good, and suggesting there are fewer African-American professionals than would have been with race-neutral methods."""	"""Sia kag ang duha ka kaupod nga mga katapo sang komisyon nag-file sang isa ka malip-ot, nga nagasambit sang mga pagtuon sining karon lang nga ang mga pagpasulabi sa rasa nagahimo sing mas madamo nga halit sangsa kaayuhan, kag nagapanugda nga may mas diutay nga mga propesyonal nga Aprikano-Amerikano sangsa kuntani sa mga pamaagi nga neutral sa rasa."""
